Year_Birth,Education,Marital_Status,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer_Age,Age_Group,Total_Spending,Children
1959,Graduation,Single,80982.0,2013-01-08,48,505,81,401,104.0,22,22.0,3,11,5,11,5,0,0,0,0,0,1,0,56,50–59,1191,2
1977,Master,Married,22701.0,2013-09-05,2,2,4,9,0.0,4,5.0,1,1,0,3,5,0,0,0,0,0,0,0,38,30–39,24,1
1969,PhD,Married,55212.0,2012-11-23,65,1103,0,45,0.0,0,34.0,3,4,2,11,8,0,1,0,0,1,0,0,46,40–49,1182,1
1970,Graduation,Married,70617.0,2013-06-23,45,353,61,556,40.0,46,27.0,1,3,3,7,2,0,0,0,0,0,0,0,45,40–49,1280,0
1957,Graduation,Single,64849.0,2012-11-13,42,652,48,350,94.0,81,108.0,1,9,3,6,5,0,0,0,0,0,0,1,58,50–59,1336,0
1965,Master,Married,62694.0,2013-06-17,29,379,6,157,25.0,81,91.0,5,9,3,7,7,0,0,0,0,0,0,0,50,50–59,749,2
1974,PhD,Married,61917.0,2013-11-20,83,46,4,36,2.0,2,1.0,1,2,0,4,5,0,0,0,0,0,0,0,41,40–49,91,2
1947,PhD,Married,67472.0,2013-09-28,93,162,31,127,8.0,17,69.0,2,4,2,7,3,0,0,0,0,0,0,0,68,60+,414,1
1982,Master,Married,21059.0,2014-01-07,40,8,3,19,3.0,3,8.0,3,3,0,3,6,0,0,0,0,0,0,0,33,30–39,44,1
1968,Master,Married,29543.0,2014-04-01,47,17,3,18,3.0,4,18.0,2,3,1,2,7,0,0,0,0,0,0,0,47,40–49,63,2
1951,Graduation,Married,75903.0,2013-04-08,50,340,81,185,120.5,38,100.0,2,6,6,9,3,0,0,0,0,0,0,0,64,60+,901,1
1975,2n Cycle,Together,34984.0,2012-09-06,40,8,4,15,3.0,5,3.0,2,1,0,3,7,0,0,0,0,0,0,0,40,40–49,38,2
1956,PhD,Single,54998.0,2013-03-10,3,154,22,202,39.0,30,8.0,5,4,2,9,4,0,0,0,0,0,0,1,59,50–59,455,1
1949,PhD,Widow,54356.0,2012-11-19,62,710,15,30,20.0,0,0.0,3,11,2,8,8,0,0,0,0,0,0,1,66,60+,775,1
1959,Master,Married,34242.0,2014-03-23,25,8,2,4,0.0,0,1.0,1,0,0,3,5,0,0,0,0,0,0,0,56,50–59,15,1
1973,Graduation,Married,25410.0,2013-08-31,48,2,2,4,13.0,13,4.0,1,1,0,4,4,0,0,0,0,0,0,0,42,40–49,38,1
1984,PhD,Married,73356.0,2014-02-06,56,1050,14,322,0.0,14,112.0,1,5,11,5,2,1,0,1,1,0,0,1,31,30–39,1512,0
1950,Graduation,Together,28320.0,2013-01-14,68,19,1,14,3.0,2,4.0,1,1,0,3,8,0,0,0,0,0,0,0,65,60+,43,1
1977,Graduation,Single,23763.0,2012-08-07,64,22,0,6,6.0,2,6.0,1,1,0,3,7,0,0,0,0,0,0,0,38,30–39,42,1
1984,Graduation,Married,72570.0,2014-04-25,67,274,81,216,120.5,81,126.5,1,4,6,12,1,0,0,0,0,0,0,0,31,30–39,1089,0
1976,Master,Married,34529.0,2012-09-14,94,68,6,38,3.0,6,41.0,2,2,2,3,7,0,0,0,0,0,0,0,39,30–39,162,1
1951,Graduation,Widow,70792.0,2013-02-06,82,344,45,556,104.0,11,114.0,2,3,4,10,3,0,0,0,0,0,0,0,64,60+,1272,0
1982,Graduation,Married,63211.0,2012-11-02,3,145,81,459,120.5,26,126.5,2,3,8,7,2,0,0,0,0,0,0,1,33,30–39,1173,0
1974,Master,Married,83891.0,2014-06-20,24,217,38,350,111.0,81,15.0,1,4,7,10,1,0,0,0,0,0,0,0,41,40–49,816,1
1968,Graduation,Single,36065.0,2013-03-31,54,18,7,34,10.0,2,3.0,3,3,0,3,8,0,0,0,0,0,0,0,47,40–49,74,2
1954,Graduation,Together,39898.0,2013-02-12,20,69,8,26,12.0,7,12.0,2,3,0,4,7,0,0,0,0,0,0,0,61,60+,134,1
1940,PhD,Single,51141.0,2013-07-08,96,144,0,7,0.0,0,6.0,1,3,1,4,5,0,0,0,0,0,0,0,75,60+,157,0
1976,Graduation,Married,56939.0,2013-09-18,19,256,34,103,90.0,29,49.0,2,3,3,10,3,0,0,0,0,0,0,0,39,30–39,561,1
1951,Graduation,Single,80872.0,2014-05-12,60,483,72,556,94.0,12,108.0,1,4,4,10,1,0,0,0,0,0,0,0,64,60+,1336,0
1976,PhD,Together,72335.0,2012-08-13,2,1285,81,556,28.0,21,0.0,1,10,4,8,8,0,0,0,0,0,0,1,39,30–39,2092,0
1964,PhD,Single,61798.0,2013-11-23,13,338,4,89,11.0,8,13.0,1,4,2,9,4,0,0,0,0,0,0,0,51,50–59,463,0
1950,PhD,Widow,76842.0,2014-05-03,37,605,10,345,84.0,54,32.0,1,1,8,7,0,0,0,0,0,0,0,0,65,60+,1130,0
1976,Graduation,Together,29478.0,2014-01-17,59,8,0,7,3.0,1,1.0,1,1,0,3,6,0,0,0,0,0,0,0,39,30–39,20,1
1956,Graduation,Single,46998.0,2012-10-22,55,172,41,86,45.0,6,27.0,5,5,3,5,7,1,0,0,0,0,0,0,59,50–59,377,1
1990,Graduation,Single,96843.0,2013-04-23,60,448,71,556,40.0,17,17.0,1,6,11,10,2,0,0,1,0,0,0,1,25,<30,1544,0
1950,PhD,Widow,56551.0,2014-05-07,48,67,4,32,17.0,2,16.0,3,2,1,4,4,0,0,0,0,0,0,0,65,60+,138,2
1965,Master,Married,70053.0,2013-07-03,38,512,53,98,81.0,81,89.0,3,8,5,10,5,0,0,0,0,0,0,0,50,50–59,1012,1
1962,PhD,Widow,71670.0,2013-07-09,8,1462,16,128,0.0,0,126.5,1,5,3,6,6,0,1,1,0,1,0,1,53,50–59,1766,0
1978,Graduation,Married,44359.0,2014-06-17,19,20,0,14,7.0,3,1.0,3,2,0,4,3,0,0,0,0,0,0,0,37,30–39,45,2
1952,Graduation,Single,40887.0,2013-05-06,32,50,4,44,10.0,10,43.0,3,3,1,3,9,0,0,0,0,0,0,1,63,60+,161,2
1966,Graduation,Divorced,48877.0,2014-01-05,27,102,1,15,2.0,0,24.0,1,3,0,4,7,0,0,0,0,0,0,0,49,40–49,144,1
1947,Graduation,Together,74485.0,2013-08-24,58,499,81,556,120.5,49,49.0,1,6,7,12,3,0,0,0,0,0,0,0,68,60+,1734,0
1972,Graduation,Together,64474.0,2013-10-22,59,381,35,172,56.0,81,93.0,2,8,2,10,5,0,0,0,0,0,0,0,43,40–49,823,1
1963,Graduation,Together,77226.0,2014-02-28,29,631,43,239,120.5,76,21.0,2,6,8,12,3,0,0,0,0,0,0,0,52,50–59,1138,1
1949,Graduation,Widow,72643.0,2013-02-27,60,526,80,553,120.5,81,53.0,1,3,10,7,2,0,0,0,1,0,0,1,66,60+,1429,0
1978,Master,Together,85738.0,2014-01-23,41,913,26,376,17.0,26,13.0,1,3,6,11,1,0,1,1,0,0,0,0,37,30–39,1371,0
1966,Graduation,Divorced,55686.0,2013-02-14,27,673,0,199,37.0,47,26.0,2,6,3,5,4,1,0,0,0,0,0,0,49,40–49,982,1
1983,Graduation,Single,39062.0,2014-03-25,28,23,0,9,0.0,0,12.0,1,1,0,3,4,1,0,0,0,0,0,0,32,30–39,44,1
1971,Graduation,Together,34600.0,2013-01-01,8,199,33,60,8.0,3,15.0,5,5,2,5,8,0,0,0,0,0,0,1,44,40–49,318,2
1975,Graduation,Married,40794.0,2013-04-07,18,261,23,73,4.0,23,50.0,2,6,3,5,7,0,0,0,0,0,0,0,40,40–49,434,1
1971,2n Cycle,Married,54690.0,2013-11-07,76,111,16,37,7.0,9,18.0,3,3,1,5,3,0,0,0,0,0,0,0,44,40–49,198,2
1969,Graduation,Married,4428.0,2013-10-05,0,16,4,12,2.0,4,126.5,0,25,0,0,1,0,0,0,0,0,0,0,46,40–49,359,1
1963,2n Cycle,Married,32632.0,2012-08-02,32,63,81,137,120.5,19,53.0,2,4,4,8,5,0,0,0,0,0,0,0,52,50–59,576,0
1968,PhD,Single,38236.0,2013-09-20,2,58,0,18,2.0,0,10.0,4,3,0,4,7,0,0,0,0,0,0,0,47,40–49,88,2
1979,Graduation,Married,36781.0,2014-04-10,16,29,1,17,0.0,3,13.0,1,2,1,2,8,0,0,0,0,0,0,1,36,30–39,63,1
1984,Master,Single,31385.0,2012-12-05,56,3,2,12,0.0,1,9.0,1,1,0,2,8,1,0,0,0,0,0,1,31,30–39,27,1
1984,Graduation,Married,24570.0,2013-02-27,97,28,34,62,11.0,14,44.0,3,4,0,4,9,0,0,0,0,0,0,0,31,30–39,193,1
1974,PhD,Divorced,25509.0,2012-09-18,15,40,3,30,10.0,7,11.0,3,3,0,3,9,0,0,0,0,0,0,1,41,40–49,101,1
1951,Graduation,Married,94642.0,2014-02-12,35,879,81,556,106.0,81,126.5,0,5,7,9,1,0,0,1,1,0,0,0,64,60+,2211,0
1962,Master,Married,58646.0,2013-06-10,3,62,1,44,6.0,5,22.0,1,2,1,4,4,0,0,0,0,0,0,0,53,50–59,140,1
1975,Graduation,Single,53201.0,2013-02-12,49,280,7,81,20.0,0,27.0,8,6,3,5,7,0,0,0,0,0,0,0,40,40–49,415,2
1957,Graduation,Together,21994.0,2012-12-24,4,9,0,6,3.0,1,3.0,1,0,0,3,5,0,0,0,0,0,0,0,58,50–59,22,1
1978,Graduation,Married,57113.0,2013-02-06,45,182,4,33,0.0,2,42.0,6,4,1,5,7,0,0,0,0,0,0,0,37,30–39,263,2
1991,Graduation,Married,51373.0,2013-06-22,37,83,2,101,64.0,26,117.0,1,3,5,3,4,0,0,0,0,0,0,0,24,<30,393,0
1986,Graduation,Married,23477.0,2013-10-21,39,38,15,54,3.0,8,29.0,3,3,0,4,8,0,0,0,0,0,0,0,29,<30,147,1
1956,Graduation,Married,58116.0,2014-04-13,38,228,19,130,4.0,11,51.0,2,3,3,8,2,0,0,0,0,0,0,0,59,50–59,443,1
1963,PhD,Divorced,72968.0,2013-12-16,8,1092,37,556,120.5,37,55.0,1,5,5,8,3,0,0,0,1,0,0,1,52,50–59,1958,0
1971,Master,Married,39791.0,2013-03-28,89,85,15,27,13.0,13,21.0,2,3,1,4,7,0,0,0,0,0,0,0,44,40–49,174,1
1947,Master,Single,91712.0,2013-10-17,47,1276,24,556,94.0,29,48.0,0,9,7,11,3,0,0,1,0,0,0,1,68,60+,2217,0
1958,Graduation,Single,94472.0,2014-04-03,75,1017,33,417,108.0,81,16.0,1,5,5,5,5,0,1,1,0,0,0,0,57,50–59,1691,1
1960,Graduation,Together,13672.0,2013-04-17,86,6,2,9,2.0,1,5.0,2,1,0,3,8,0,0,0,0,0,0,0,55,50–59,25,2
1980,2n Cycle,Married,96547.0,2014-05-23,4,448,21,125,52.0,81,62.0,0,7,6,8,2,1,0,1,1,0,0,1,35,30–39,809,0
1975,Graduation,Married,79205.0,2012-08-29,73,504,23,117,120.5,28,44.0,1,6,5,4,4,0,0,0,1,0,0,1,40,40–49,895,0
1975,PhD,Together,56559.0,2012-12-25,46,226,22,133,41.0,31,31.0,3,4,3,8,4,0,0,0,0,0,0,0,40,40–49,484,1
1973,PhD,Married,32644.0,2013-01-16,38,239,3,141,0.0,7,23.0,4,7,1,6,8,1,0,0,0,0,0,0,42,40–49,413,1
1980,2n Cycle,Single,67506.0,2014-01-02,73,90,38,67,33.0,36,67.0,1,4,1,6,3,0,0,0,0,0,0,0,35,30–39,331,1
1970,Graduation,Single,24206.0,2013-03-08,66,7,2,8,3.0,2,3.0,1,1,0,3,6,0,0,0,0,0,0,0,45,40–49,25,1
1967,PhD,Divorced,28420.0,2013-12-24,36,4,2,5,2.0,0,0.0,1,1,0,2,6,0,0,0,0,0,0,0,48,40–49,13,1
1970,Graduation,Married,22979.0,2012-09-06,29,16,17,19,20.0,21,22.0,3,3,2,2,8,0,0,0,0,0,0,1,45,40–49,115,1
1966,Graduation,Single,33279.0,2014-06-12,29,10,3,3,0.0,0,0.0,1,0,0,3,3,0,0,0,0,0,0,0,49,40–49,16,0
1972,Master,Single,46423.0,2013-09-18,6,68,0,16,0.0,0,8.0,3,2,0,4,7,0,0,0,0,0,0,0,43,40–49,92,2
1977,Graduation,Married,30368.0,2013-11-07,97,35,0,13,2.0,0,2.0,2,2,0,3,8,0,0,0,0,0,0,0,38,30–39,52,1
1970,Graduation,Married,63684.0,2012-11-26,61,575,80,428,120.5,81,80.0,3,8,4,8,5,0,0,0,0,0,0,0,45,40–49,1464,1
1964,Graduation,Divorced,41638.0,2013-02-13,68,315,0,31,4.0,0,91.0,4,5,5,3,8,1,0,0,0,0,0,0,51,50–59,441,1
1959,PhD,Divorced,68805.0,2013-09-17,73,182,2,49,17.0,13,20.0,1,3,1,7,2,0,0,0,0,0,0,0,56,50–59,283,1
1966,PhD,Together,65814.0,2014-03-02,90,561,14,113,10.0,14,35.0,3,8,2,10,5,0,0,0,0,0,0,0,49,40–49,747,1
1958,Graduation,Divorced,71964.0,2013-05-20,81,587,51,556,120.5,34,86.0,1,5,6,5,3,0,0,0,0,0,0,0,57,50–59,1870,0
1986,Graduation,Single,39146.0,2013-02-14,1,94,1,33,13.0,12,12.0,3,4,0,4,8,0,0,0,0,0,0,0,29,<30,165,1
1977,Graduation,Together,96876.0,2013-08-06,79,908,43,556,40.0,81,21.0,1,7,7,9,2,0,1,1,1,0,0,1,38,30–39,1941,0
1981,Basic,Married,34445.0,2013-01-27,92,228,81,122,120.5,81,30.0,6,11,2,8,9,0,0,0,0,0,0,0,34,30–39,839,0
1958,Graduation,Single,68281.0,2012-08-07,31,995,81,417,42.0,48,41.0,1,2,9,13,5,0,0,0,0,0,0,1,57,50–59,1655,0
1975,2n Cycle,Married,37284.0,2013-03-29,46,11,1,2,2.0,1,6.0,1,0,0,3,6,0,0,0,0,0,0,0,40,40–49,23,2
1983,Graduation,Married,36790.0,2013-03-01,14,3,3,14,15.0,21,10.0,1,2,1,2,9,0,0,0,0,0,0,1,32,30–39,66,0
1967,Graduation,Together,27943.0,2013-04-15,89,12,1,16,4.0,1,3.0,3,2,0,3,8,0,0,0,0,0,0,0,48,40–49,37,2
1951,Graduation,Divorced,22263.0,2014-03-30,31,17,0,2,0.0,0,2.0,2,1,0,3,6,0,0,0,0,0,1,0,64,60+,21,2
1972,Graduation,Together,30261.0,2012-09-25,75,8,0,5,0.0,3,6.0,1,0,0,3,8,0,0,0,0,0,0,0,43,40–49,22,3
1978,Graduation,Together,28587.0,2014-02-12,42,22,4,17,12.0,10,13.0,3,2,0,4,6,0,0,0,0,0,0,0,37,30–39,78,1
1982,Master,Married,43815.0,2013-04-05,53,14,10,29,4.0,7,15.0,1,2,0,3,6,0,0,0,0,0,0,0,33,30–39,79,1
1956,Graduation,Married,48195.0,2014-01-21,53,106,27,68,52.0,7,5.0,6,4,2,5,6,0,0,0,0,0,0,0,59,50–59,265,2
1952,Master,Married,77027.0,2014-02-05,23,820,57,242,45.0,0,11.0,2,8,3,6,4,0,0,0,0,0,0,0,63,60+,1175,1
1965,PhD,Married,71322.0,2013-02-16,57,753,43,226,69.0,10,126.5,2,8,5,13,4,0,0,0,0,0,0,0,50,50–59,1305,1
1979,Master,Married,32765.0,2014-02-23,49,13,3,17,7.0,3,3.0,2,2,0,4,5,0,0,0,0,0,0,0,36,30–39,46,1
1965,Graduation,Together,29672.0,2013-03-12,6,9,1,3,0.0,4,8.0,1,0,0,3,6,0,0,0,0,0,0,0,50,50–59,25,2
1953,Graduation,Divorced,23272.0,2013-10-17,29,19,3,6,4.0,2,12.0,1,1,0,3,4,0,0,0,0,0,0,0,62,60+,46,0
1949,Master,Together,49912.0,2012-09-07,5,520,8,223,32.0,49,42.0,4,10,5,7,8,1,0,0,0,0,0,1,66,60+,874,1
1985,2n Cycle,Together,7500.0,2012-08-01,98,5,17,17,13.0,14,34.0,4,2,1,3,9,0,0,0,0,0,0,0,30,30–39,100,1
1947,PhD,Widow,68117.0,2013-03-10,80,618,44,215,0.0,17,36.0,2,11,8,4,6,1,0,0,0,0,0,1,68,60+,930,1
1955,Graduation,Married,67225.0,2013-11-26,4,315,35,322,46.0,7,126.5,3,7,2,11,5,0,0,0,0,0,0,0,60,60+,868,1
1976,Graduation,Married,17649.0,2013-11-12,70,15,1,23,0.0,5,1.0,3,3,0,3,8,0,0,0,0,0,0,0,39,30–39,45,1
1975,Graduation,Together,55914.0,2013-04-29,32,384,60,364,119.0,81,126.5,4,11,6,8,7,0,0,0,0,0,0,0,40,40–49,1260,1
1984,Graduation,Married,40059.0,2013-09-28,82,110,29,92,28.0,10,126.5,1,6,2,3,8,1,0,0,0,0,0,0,31,30–39,414,1
1950,Graduation,Together,60905.0,2013-12-05,27,208,17,76,36.0,17,38.0,2,3,3,7,2,0,0,0,0,0,0,0,65,60+,392,1
1977,Graduation,Married,75330.0,2012-10-04,94,555,81,257,93.0,61,61.0,4,10,3,12,6,0,0,0,0,0,0,0,38,30–39,1109,2
1951,Graduation,Single,60689.0,2013-06-01,23,240,81,216,63.0,6,24.0,4,4,4,10,3,0,0,0,0,0,0,0,64,60+,639,1
1984,Graduation,Married,38680.0,2013-03-28,97,11,0,36,15.0,5,12.0,1,2,0,3,7,0,0,0,0,0,0,0,31,30–39,79,1
1982,Graduation,Together,61416.0,2013-02-08,25,848,81,323,120.5,61,78.0,1,10,3,10,6,1,0,0,0,0,0,0,33,30–39,1665,0
1991,Graduation,Single,49767.0,2013-05-02,92,202,47,197,55.0,42,126.5,1,5,4,8,4,0,0,0,0,0,0,0,24,<30,692,0
1970,Graduation,Single,83273.0,2012-09-25,98,433,81,556,16.0,81,102.0,10,4,6,9,7,0,0,0,0,0,0,0,45,40–49,1392,3
1981,Graduation,Married,29009.0,2013-11-29,19,6,6,15,10.0,5,2.0,2,2,0,3,6,0,0,0,0,0,0,0,34,30–39,44,1
1979,Master,Married,45057.0,2013-12-01,80,37,0,7,3.0,0,3.0,1,2,0,3,5,0,0,0,0,0,0,0,36,30–39,50,1
1971,Graduation,Married,37150.0,2012-09-11,80,167,37,64,49.0,34,116.0,8,4,3,6,7,0,0,0,0,0,0,0,44,40–49,467,1
1970,Graduation,Single,43020.0,2013-11-30,79,45,7,99,4.0,25,43.0,3,4,1,4,6,0,0,0,0,0,0,0,45,40–49,223,1
1959,Graduation,Married,53154.0,2014-06-09,50,129,0,21,0.0,1,7.0,1,3,1,4,4,0,0,0,0,0,0,0,56,50–59,158,1
1973,Graduation,Married,65308.0,2013-09-11,60,713,0,264,120.0,80,34.0,1,7,8,12,4,0,0,1,1,0,0,0,42,40–49,1211,0
1970,Graduation,Single,76467.0,2012-08-17,44,676,81,426,120.5,44,58.0,2,2,5,5,6,0,0,0,0,0,0,1,45,40–49,1575,1
1947,2n Cycle,Married,81044.0,2013-12-27,0,450,26,535,73.0,81,26.0,1,5,6,10,1,0,0,0,0,0,0,0,68,60+,1208,0
1951,Graduation,Married,32871.0,2013-03-09,28,22,2,12,0.0,2,5.0,1,1,0,3,4,0,0,0,0,0,0,0,64,60+,43,2
1975,Graduation,Single,55801.0,2013-09-22,35,367,4,51,6.0,4,95.0,6,7,2,6,7,0,0,0,1,0,0,0,40,40–49,527,2
1959,Graduation,Widow,76320.0,2014-06-22,49,526,35,214,69.0,53,35.0,2,6,3,4,2,0,0,0,0,0,0,0,56,50–59,932,1
1955,Master,Single,36927.0,2014-06-02,46,51,0,16,0.0,0,4.0,2,3,0,3,8,0,0,0,0,0,0,0,60,60+,71,2
1953,Graduation,Together,48794.0,2014-06-26,97,25,0,11,3.0,0,15.0,1,1,0,3,4,0,0,0,0,0,0,0,62,60+,54,2
1965,Graduation,Single,23478.0,2013-03-19,51,28,6,27,12.0,17,39.0,1,3,0,3,8,0,0,0,0,0,0,0,50,50–59,129,0
1973,Graduation,Divorced,71128.0,2012-10-06,80,958,81,447,20.0,0,31.0,3,2,10,12,7,0,0,0,0,0,0,0,42,40–49,1615,1
1976,PhD,Divorced,70179.0,2013-07-21,10,532,81,168,69.0,44,126.5,3,7,3,13,5,0,0,0,0,0,0,0,39,30–39,1034,1
1950,Graduation,Married,59462.0,2013-01-05,29,724,17,143,0.0,8,126.5,2,9,2,12,7,0,0,0,0,0,0,0,65,60+,1088,1
1969,Master,Together,51381.5,2013-05-18,52,375,42,48,94.0,66,96.0,7,4,10,4,3,0,0,0,0,0,0,0,46,40–49,721,2
1969,Graduation,Together,38361.0,2013-12-27,74,39,0,56,20.0,8,14.0,3,3,1,3,7,0,0,0,0,0,0,0,46,40–49,137,1
1981,PhD,Single,51381.5,2013-05-31,82,23,0,15,0.0,2,7.0,2,3,0,3,6,0,0,0,0,0,0,0,34,30–39,47,1
1982,PhD,Together,70038.0,2013-10-25,54,587,54,348,71.0,54,126.5,1,4,4,8,2,0,0,0,0,0,0,0,33,30–39,1244,0
1978,Graduation,Together,42554.0,2013-01-12,93,29,1,11,0.0,0,0.0,2,2,0,3,4,0,0,0,0,0,0,0,37,30–39,41,2
1974,Graduation,Married,67445.0,2012-08-12,63,757,80,217,29.0,80,11.0,5,9,6,12,6,0,0,0,0,0,0,0,41,40–49,1174,1
1951,Graduation,Widow,67046.0,2013-01-06,92,544,35,133,23.0,81,107.0,2,4,5,4,2,0,0,0,0,0,0,0,64,60+,993,1
1948,Graduation,Married,42192.0,2013-09-06,40,40,15,15,17.0,6,7.0,1,2,1,3,4,0,0,0,0,0,0,0,67,60+,100,0
1952,PhD,Married,77610.0,2012-10-29,70,1245,33,332,21.0,33,16.0,2,4,7,4,7,0,0,0,0,0,0,0,63,60+,1680,1
1984,Graduation,Married,31761.0,2014-04-05,96,19,1,20,16.0,14,28.0,2,3,0,4,5,0,0,0,0,0,0,0,31,30–39,98,1
1979,Graduation,Together,34350.0,2013-10-19,81,16,3,15,2.0,1,11.0,1,1,0,3,7,0,0,0,0,0,0,0,36,30–39,48,1
1949,Graduation,Together,54591.0,2013-08-05,63,376,4,94,12.0,9,24.0,3,6,2,8,5,0,0,0,0,0,0,0,66,60+,519,1
1956,Graduation,Married,71866.0,2013-12-25,85,184,81,178,103.0,39,33.0,1,6,3,10,3,0,0,0,0,0,0,0,59,50–59,715,1
1969,Graduation,Married,25293.0,2013-09-15,51,15,0,11,0.0,2,9.0,1,1,1,2,8,0,0,0,0,0,0,0,46,40–49,37,1
1987,PhD,Single,42000.0,2013-01-10,23,124,81,267,85.0,59,35.0,2,5,2,11,5,0,0,0,0,0,0,1,28,<30,653,0
1983,Graduation,Married,69520.0,2013-07-07,95,627,81,414,120.5,80,93.0,1,9,6,5,5,0,0,0,0,0,0,0,32,30–39,1455,0
1970,Graduation,Divorced,64713.0,2014-02-07,11,180,60,241,13.0,54,54.0,2,5,5,7,4,0,0,0,0,0,0,1,45,40–49,602,1
1977,Master,Married,27889.0,2013-07-05,42,14,0,4,0.0,0,8.0,1,1,1,2,6,0,0,0,0,0,0,0,38,30–39,26,1
1960,Basic,Widow,22123.0,2014-03-27,77,3,3,24,34.0,7,31.0,1,2,1,3,5,0,0,0,0,0,0,0,55,50–59,102,0
1971,Graduation,Married,51381.5,2013-03-03,82,71,1,16,0.0,0,9.0,4,2,1,3,8,0,0,0,0,0,0,0,44,40–49,97,2
1954,Master,Together,51381.5,2013-06-23,83,161,0,22,0.0,0,24.0,2,4,1,4,6,0,0,0,0,0,0,0,61,60+,207,1
1973,Graduation,Married,27803.0,2012-08-26,40,8,26,46,38.0,9,49.0,2,3,0,4,8,0,0,0,0,0,0,0,42,40–49,176,1
1955,Graduation,Single,51381.5,2013-10-18,95,264,0,21,12.0,6,126.5,3,6,1,5,7,0,0,0,0,0,0,0,60,60+,450,1
1960,Graduation,Married,51651.0,2012-11-07,32,293,6,23,13.0,6,92.0,4,6,2,5,8,0,0,0,0,0,0,0,55,50–59,433,1
1988,Graduation,Married,68487.0,2013-01-13,48,758,12,385,33.0,81,89.0,1,9,7,13,4,0,0,0,0,0,0,0,27,<30,1366,0
1943,Master,Widow,51381.5,2013-10-30,75,532,81,490,120.5,81,126.0,1,5,5,11,1,0,0,1,0,0,0,1,72,60+,1564,0
1969,Graduation,Married,56796.0,2013-02-16,24,656,38,161,62.0,47,37.0,3,8,9,7,7,0,0,0,0,0,0,0,46,40–49,1001,1
1992,2n Cycle,Married,87000.0,2012-12-15,61,196,25,556,67.0,17,49.0,1,4,6,7,2,0,0,0,0,0,0,0,23,<30,961,0
1959,Graduation,Married,79823.0,2014-03-31,6,835,73,380,114.0,73,43.0,1,6,9,7,2,0,1,0,0,0,0,0,56,50–59,1518,1
1980,Graduation,Single,30828.0,2013-10-04,16,16,11,15,2.0,0,12.0,2,1,1,4,3,0,0,0,0,0,0,0,35,30–39,56,1
1971,Master,Married,34109.0,2013-11-06,39,9,1,5,2.0,1,4.0,1,0,0,3,4,0,0,0,0,0,0,0,44,40–49,22,1
1974,Master,Divorced,53367.0,2013-08-31,2,229,7,140,10.0,3,11.0,7,5,1,8,7,0,0,0,0,0,0,1,41,40–49,400,2
1969,Basic,Together,22390.0,2013-10-21,49,0,1,4,15.0,1,5.0,1,1,0,2,7,0,0,0,0,0,0,0,46,40–49,26,0
1976,Graduation,Together,71322.0,2014-05-02,31,121,24,124,24.0,15,42.0,1,4,1,7,2,0,0,0,0,0,0,0,39,30–39,350,1
1993,Graduation,Single,79244.0,2012-12-19,58,471,81,125,120.5,61,126.5,1,4,10,7,1,0,0,1,1,0,0,1,22,<30,1216,0
1949,Master,Together,49912.0,2012-09-07,5,520,8,223,32.0,49,42.0,4,10,5,7,8,1,0,0,0,0,0,1,66,60+,874,1
1950,PhD,Married,48699.0,2013-05-21,90,26,1,10,2.0,0,1.0,1,1,0,3,5,0,0,0,0,0,0,0,65,60+,40,2
1975,Graduation,Together,80144.0,2013-09-30,47,240,81,445,120.5,81,108.0,1,3,7,8,1,0,0,0,0,0,0,0,40,40–49,1367,0
1956,Graduation,Single,54252.0,2013-05-28,25,178,4,26,8.0,4,44.0,5,4,1,5,6,0,0,0,0,0,0,0,59,50–59,264,2
1976,Master,Married,81929.0,2012-09-29,60,1486,55,278,49.0,0,126.5,2,4,4,10,6,1,0,1,0,0,0,1,39,30–39,2053,1
1975,Graduation,Married,76068.0,2012-11-29,67,1115,12,128,33.0,12,76.0,1,2,3,4,6,0,1,0,0,1,0,0,40,40–49,1376,1
1976,Master,Married,53204.0,2014-03-20,40,29,0,8,2.0,0,6.0,1,1,0,3,4,0,0,0,0,0,0,0,39,30–39,45,2
1949,PhD,Together,67911.0,2014-05-22,63,529,0,356,63.0,28,0.0,3,6,7,11,3,0,0,0,0,0,0,0,66,60+,976,1
1984,2n Cycle,Married,14796.0,2012-09-17,1,13,3,8,7.0,4,16.0,2,1,0,3,9,0,0,0,0,0,0,1,31,30–39,51,1
1974,PhD,Married,78128.0,2014-02-19,89,934,24,230,16.0,24,36.0,2,8,4,6,3,0,1,1,0,0,0,0,41,40–49,1264,1
1972,Basic,Married,14188.0,2013-02-28,40,2,7,11,16.0,12,27.0,1,2,0,4,6,0,0,0,0,0,0,0,43,40–49,75,0
1986,Basic,Married,20425.0,2012-10-29,5,4,12,5,3.0,16,17.0,2,2,0,3,7,0,0,0,0,0,0,0,29,<30,57,1
1962,Master,Married,58646.0,2013-06-10,3,62,1,44,6.0,5,22.0,1,2,1,4,4,0,0,0,0,0,0,0,53,50–59,140,1
1970,Graduation,Divorced,72967.0,2012-12-15,1,158,35,179,0.0,0,125.0,2,7,2,8,5,1,0,0,0,0,0,1,45,40–49,497,1
