Age,Education,Marital_Status,Children,Income,Days_Since_Enroll,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,Total_Spent,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,Total_Purchases,Online_Ratio,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Complain,Response
44,1,3,1,29819,2163,77,9,1,24,2,1,2,3,39,3,0,3,9,"0,333333333",6,0,0,0,0,0,0,0
47,1,2,1,45688,2070,20,279,0,18,0,0,9,2,306,3,1,8,14,"0,214285714",4,0,0,0,1,0,0,0
56,1,2,0,62820,2329,51,398,61,265,138,61,53,1,976,3,4,6,14,"0,214285714",1,0,0,0,0,0,0,0
44,4,2,1,60491,2211,81,637,47,237,12,19,76,4,1028,6,11,7,28,"0,214285714",5,0,0,0,0,0,0,0
39,1,1,1,33235,2059,71,45,0,16,2,1,6,1,70,3,0,3,7,"0,428571429",7,0,0,0,0,0,0,0
56,1,2,0,35701,2382,36,21,1,9,7,3,5,1,46,1,0,3,5,"0,2",6,0,0,0,0,0,0,0
45,3,2,1,31535,2191,95,15,4,13,0,0,19,1,51,1,1,2,5,"0,2",7,0,0,1,0,0,0,0
55,2,1,0,92556,1985,32,493,183,352,184,23,28,0,1263,3,5,13,21,"0,142857143",0,0,0,0,0,0,0,0
45,1,0,1,67384,2511,32,957,40,175,158,53,107,2,1490,7,8,5,22,"0,318181818",5,0,0,0,1,0,0,0
44,3,1,0,80573,2538,85,829,138,430,60,92,15,1,1564,4,6,13,24,"0,166666667",2,0,0,0,0,0,0,0
48,1,2,1,77870,2591,93,1017,50,500,65,50,133,3,1815,5,5,5,18,"0,277777778",8,1,0,0,1,0,0,1
52,4,4,1,52278,2435,24,953,0,71,0,0,174,6,1198,10,5,10,31,"0,322580645",8,0,0,0,0,0,0,0
47,1,0,1,57107,2589,44,159,0,120,0,0,137,7,416,4,4,8,23,"0,173913043",8,0,1,0,1,0,0,1
35,1,2,0,18929,2413,15,32,0,8,23,4,18,1,85,1,0,4,6,"0,166666667",6,0,0,0,0,0,0,0
44,4,0,1,36038,2309,82,23,0,15,0,2,7,2,47,3,0,3,8,"0,375",6,0,0,0,0,0,0,0
49,1,0,0,20180,2409,27,18,42,24,15,20,18,1,137,2,1,4,8,"0,25",7,0,0,0,0,0,0,0
50,4,1,2,34230,2465,72,15,0,4,0,0,2,1,21,1,0,2,4,"0,25",7,0,0,0,0,0,0,0
48,2,0,1,31878,1922,7,23,4,5,10,5,23,1,70,1,0,4,6,"0,166666667",3,0,0,0,0,0,0,0
43,2,2,1,70932,2076,57,200,193,100,46,185,185,2,909,6,2,12,22,"0,272727273",3,0,0,0,0,0,0,0
59,1,0,0,91249,2532,84,1324,27,119,71,108,27,0,1676,7,9,6,22,"0,318181818",4,1,1,0,1,1,0,1
67,3,0,0,77598,2186,53,1193,33,281,129,66,33,1,1735,7,5,13,26,"0,269230769",3,0,0,0,0,1,0,0
56,1,0,2,80982,2452,48,505,137,401,104,22,22,3,1191,11,5,11,30,"0,366666667",5,0,0,0,0,0,1,0
48,3,2,1,22701,2212,2,2,4,9,0,4,5,1,24,1,0,3,5,"0,2",5,0,0,0,0,0,0,0
46,4,2,1,55212,2498,65,1103,0,45,0,0,34,3,1182,4,2,11,20,"0,2",8,0,1,0,1,0,0,0
45,1,2,0,70617,2286,45,353,61,753,40,46,27,1,1280,3,3,7,14,"0,214285714",2,0,0,0,0,0,0,0
58,1,0,0,64849,2508,42,652,48,350,94,84,108,1,1336,9,3,6,19,"0,473684211",5,0,0,0,0,0,0,1
50,3,2,2,62694,2292,29,379,6,157,25,91,91,5,749,9,3,7,24,"0,375",7,0,0,0,0,0,0,0
41,4,2,2,61917,2136,83,46,4,36,2,2,1,1,91,2,0,4,7,"0,285714286",5,0,0,0,0,0,0,0
63,4,2,1,67472,2189,93,162,31,127,8,17,69,2,414,4,2,7,15,"0,266666667",3,0,0,0,0,0,0,0
43,3,2,1,21059,2088,40,8,3,19,3,3,8,3,44,3,0,3,9,"0,333333333",6,0,0,0,0,0,0,0
47,3,2,2,29543,2004,47,17,3,18,3,4,18,2,63,3,1,2,8,"0,375",7,0,0,0,0,0,0,0
59,1,2,1,75903,2362,50,340,108,185,130,38,100,2,901,6,6,9,23,"0,260869565",3,0,0,0,0,0,0,0
40,2,1,2,34984,2576,40,8,4,15,3,5,3,2,38,1,0,3,6,"0,166666667",7,0,0,0,0,0,0,0
59,4,0,1,54998,2391,3,154,22,202,39,30,8,5,455,4,2,9,20,"0,2",4,0,0,0,0,0,0,1
61,4,4,1,54356,2502,62,710,15,30,20,0,0,3,775,11,2,8,24,"0,458333333",8,0,0,0,0,0,0,1
56,3,2,1,34242,2013,25,8,2,4,0,0,1,1,15,0,0,3,4,0,5,0,0,0,0,0,0,0
42,1,2,1,25410,2217,48,2,2,4,13,13,4,1,38,1,0,4,6,"0,166666667",4,0,0,0,0,0,0,0
41,4,2,0,73356,2058,56,1050,14,322,0,14,112,1,1512,5,11,5,22,"0,227272727",2,1,0,1,0,1,0,1
60,1,1,1,28320,2446,68,19,1,14,3,2,4,1,43,1,0,3,5,"0,2",8,0,0,0,0,0,0,0
48,1,0,1,23763,2606,64,22,0,6,6,2,6,1,42,1,0,3,5,"0,2",7,0,0,0,0,0,0,0
41,1,2,0,72570,1980,67,274,83,216,151,141,224,1,1089,4,6,12,23,"0,173913043",1,0,0,0,0,0,0,0
49,3,2,1,34529,2568,94,68,6,38,3,6,41,2,162,2,2,3,9,"0,222222222",7,0,0,0,0,0,0,0
59,1,4,0,70792,2423,82,344,45,654,104,11,114,2,1272,3,4,10,19,"0,157894737",3,0,0,0,0,0,0,0
43,1,2,0,63211,2519,3,145,193,459,205,26,145,2,1173,3,8,7,20,"0,15",2,0,0,0,0,0,0,1
41,3,2,1,83891,1924,24,217,38,350,111,85,15,1,816,4,7,10,22,"0,181818182",1,0,0,0,0,0,0,0
47,1,0,2,36065,2370,54,18,7,34,10,2,3,3,74,3,0,3,9,"0,333333333",8,0,0,0,0,0,0,0
56,1,1,1,39898,2417,20,69,8,26,12,7,12,2,134,3,0,4,9,"0,333333333",7,0,0,0,0,0,0,0
70,4,0,0,51141,2271,96,144,0,7,0,0,6,1,157,3,1,4,9,"0,333333333",5,0,0,0,0,0,0,0
49,1,2,1,56939,2199,19,256,34,103,90,29,49,2,561,3,3,10,18,"0,166666667",3,0,0,0,0,0,0,0
59,1,0,0,80872,1963,60,483,72,567,94,12,108,1,1336,4,4,10,19,"0,210526316",1,0,0,0,0,0,0,0
49,4,1,0,72335,2600,2,1285,105,653,28,21,0,1,2092,10,4,8,23,"0,434782609",8,0,0,0,0,0,0,1
51,4,0,0,61798,2133,13,338,4,89,11,8,13,1,463,4,2,9,16,"0,25",4,0,0,0,0,0,0,0
60,4,4,0,76842,1972,37,605,10,345,84,54,32,1,1130,1,8,7,17,"0,058823529",0,0,0,0,0,0,0,0
49,1,1,1,29478,2078,59,8,0,7,3,1,1,1,20,1,0,3,5,"0,2",6,0,0,0,0,0,0,0
59,1,0,1,46998,2530,55,172,41,86,45,6,27,5,377,5,3,5,18,"0,277777778",7,0,0,1,0,0,0,0
35,1,0,0,96843,2347,60,448,71,951,40,17,17,1,1544,6,11,10,28,"0,214285714",2,0,0,0,0,1,0,1
60,4,4,2,56551,1968,48,67,4,32,17,2,16,3,138,2,1,4,10,"0,2",4,0,0,0,0,0,0,0
50,3,2,1,70053,2276,38,512,53,98,81,179,89,3,1012,8,5,10,26,"0,307692308",5,0,0,0,0,0,0,0
53,4,4,0,71670,2270,8,1462,16,128,0,0,160,1,1766,5,3,6,15,"0,333333333",6,0,1,0,1,1,0,1
47,1,2,2,44359,1927,19,20,0,14,7,3,1,3,45,2,0,4,9,"0,222222222",3,0,0,0,0,0,0,0
58,1,0,2,40887,2334,32,50,4,44,10,10,43,3,161,3,1,3,10,"0,3",9,0,0,0,0,0,0,1
49,1,3,1,48877,2090,27,102,1,15,2,0,24,1,144,3,0,4,8,"0,375",7,0,0,0,0,0,0,0
63,1,1,0,74485,2224,58,499,149,815,173,49,49,1,1734,6,7,12,26,"0,230769231",3,0,0,0,0,0,0,0
43,1,1,1,64474,2165,59,381,35,172,56,86,93,2,823,8,2,10,22,"0,363636364",5,0,0,0,0,0,0,0
52,1,1,1,77226,2036,29,631,43,239,128,76,21,2,1138,6,8,12,28,"0,214285714",3,0,0,0,0,0,0,0
61,1,4,0,72643,2402,60,526,80,553,123,94,53,1,1429,3,10,7,21,"0,142857143",2,1,0,0,0,0,0,1
47,3,1,0,85738,2072,41,913,26,376,17,26,13,1,1371,3,6,11,21,"0,142857143",1,0,0,0,1,1,0,0
49,1,3,1,55686,2415,27,673,0,199,37,47,26,2,982,6,3,5,16,"0,375",4,0,0,1,0,0,0,0
42,1,0,1,39062,2011,28,23,0,9,0,0,12,1,44,1,0,3,5,"0,2",4,0,0,1,0,0,0,0
44,1,1,2,34600,2459,8,199,33,60,8,3,15,5,318,5,2,5,17,"0,294117647",8,0,0,0,0,0,0,1
40,1,2,1,40794,2363,18,261,23,73,4,23,50,2,434,6,3,5,16,"0,375",7,0,0,0,0,0,0,0
44,2,2,2,54690,2149,76,111,16,37,7,9,18,3,198,3,1,5,12,"0,25",3,0,0,0,0,0,0,0
46,1,2,1,4428,2182,0,16,4,12,2,4,321,0,359,25,0,0,25,1,1,0,0,0,0,0,0,0
52,2,2,0,32632,2611,32,63,151,137,153,19,53,2,576,4,4,8,18,"0,222222222",5,0,0,0,0,0,0,0
47,4,0,2,38236,2197,2,58,0,18,2,0,10,4,88,3,0,4,11,"0,272727273",7,0,0,0,0,0,0,0
46,1,2,1,36781,1995,16,29,1,17,0,3,13,1,63,2,1,2,6,"0,333333333",8,0,0,0,0,0,0,1
41,3,0,1,31385,2486,56,3,2,12,0,1,9,1,27,1,0,2,4,"0,25",8,0,0,1,0,0,0,1
41,1,2,1,24570,2402,97,28,34,62,11,14,44,3,193,4,0,4,11,"0,363636364",9,0,0,0,0,0,0,0
41,4,3,1,25509,2564,15,40,3,30,10,7,11,3,101,3,0,3,9,"0,333333333",9,0,0,0,0,0,0,1
59,1,2,0,94642,2052,35,879,143,797,106,143,143,0,2211,5,7,9,21,"0,238095238",1,1,0,0,0,1,0,0
53,3,2,1,58646,2299,3,62,1,44,6,5,22,1,140,2,1,4,8,"0,25",4,0,0,0,0,0,0,0
40,1,0,2,53201,2417,49,280,7,81,20,0,27,8,415,6,3,5,22,"0,272727273",7,0,0,0,0,0,0,0
58,1,1,1,21994,2467,4,9,0,6,3,1,3,1,22,0,0,3,4,0,5,0,0,0,0,0,0,0
47,1,2,2,57113,2423,45,182,4,33,0,2,42,6,263,4,1,5,16,"0,25",7,0,0,0,0,0,0,0
34,1,2,0,51373,2287,37,83,2,101,64,26,117,1,393,3,5,3,12,"0,25",4,0,0,0,0,0,0,0
39,1,2,1,23477,2166,39,38,15,54,3,8,29,3,147,3,0,4,10,"0,3",8,0,0,0,0,0,0,0
59,1,2,1,58116,1992,38,228,19,130,4,11,51,2,443,3,3,8,16,"0,1875",2,0,0,0,0,0,0,0
52,4,3,0,72968,2110,8,1092,37,592,145,37,55,1,1958,5,5,8,19,"0,263157895",3,1,0,0,0,0,0,1
44,3,2,1,39791,2373,89,85,15,27,13,13,21,2,174,3,1,4,10,"0,3",7,0,0,0,0,0,0,0
63,3,0,0,91712,2170,47,1276,24,746,94,29,48,0,2217,9,7,11,27,"0,333333333",3,0,0,0,0,1,0,1
57,1,0,1,94472,2002,75,1017,33,417,108,100,16,1,1691,5,5,5,16,"0,3125",5,0,0,0,1,1,0,0
55,1,1,2,13672,2353,86,6,2,9,2,1,5,2,25,1,0,3,6,"0,166666667",8,0,0,0,0,0,0,0
45,2,2,0,96547,1952,4,448,21,125,52,101,62,0,809,7,6,8,21,"0,333333333",2,1,0,1,0,1,0,1
40,1,2,0,79205,2584,73,504,23,117,179,28,44,1,895,6,5,4,16,"0,375",4,1,0,0,0,0,0,1
40,4,1,1,56559,2466,46,226,22,133,41,31,31,3,484,4,3,8,18,"0,222222222",4,0,0,0,0,0,0,0
42,4,2,1,32644,2444,38,239,3,141,0,7,23,4,413,7,1,6,18,"0,388888889",8,0,0,1,0,0,0,0
45,2,0,1,67506,2093,73,90,38,67,33,36,67,1,331,4,1,6,12,"0,333333333",3,0,0,0,0,0,0,0
45,1,0,1,24206,2393,66,7,2,8,3,2,3,1,25,1,0,3,5,"0,2",6,0,0,0,0,0,0,0
48,4,3,1,28420,2102,36,4,2,5,2,0,0,1,13,1,0,2,4,"0,25",6,0,0,0,0,0,0,0
45,1,2,1,22979,2576,29,16,17,19,20,21,22,3,115,3,2,2,10,"0,3",8,0,0,0,0,0,0,1
49,1,0,0,33279,1932,29,10,3,3,0,0,0,1,16,0,0,3,4,0,3,0,0,0,0,0,0,0
43,3,0,2,46423,2199,6,68,0,16,0,0,8,3,92,2,0,4,9,"0,222222222",7,0,0,0,0,0,0,0
48,1,2,1,30368,2149,97,35,0,13,2,0,2,2,52,2,0,3,7,"0,285714286",8,0,0,0,0,0,0,0
45,1,2,1,63684,2495,61,575,80,428,208,93,80,3,1464,8,4,8,23,"0,347826087",5,0,0,0,0,0,0,0
51,1,3,1,41638,2416,68,315,0,31,4,0,91,4,441,5,5,3,17,"0,294117647",8,0,0,1,0,0,0,0
56,4,3,1,68805,2200,73,182,2,49,17,13,20,1,283,3,1,7,12,"0,25",2,0,0,0,0,0,0,0
49,4,1,1,65814,2034,90,561,14,113,10,14,35,3,747,8,2,10,23,"0,347826087",5,0,0,0,0,0,0,0
57,1,3,0,71964,2320,81,587,51,932,180,34,86,1,1870,5,6,5,17,"0,294117647",3,0,0,0,0,0,0,0
39,1,0,1,39146,2415,1,94,1,33,13,12,12,3,165,4,0,4,11,"0,363636364",8,0,0,0,0,0,0,0
48,1,1,0,96876,2242,79,908,43,735,40,194,21,1,1941,7,7,9,24,"0,291666667",2,1,0,0,1,1,0,1
44,0,2,0,34445,2433,92,228,122,122,208,129,30,6,839,11,2,8,27,"0,407407407",9,0,0,0,0,0,0,0
57,1,0,0,68281,2606,31,995,112,417,42,48,41,1,1655,2,9,13,25,"0,08",5,0,0,0,0,0,0,1
40,2,2,2,37284,2372,46,11,1,2,2,1,6,1,23,0,0,3,4,0,6,0,0,0,0,0,0,0
42,1,2,0,36790,2400,14,3,3,14,15,21,10,1,66,2,1,2,6,"0,333333333",9,0,0,0,0,0,0,1
48,1,1,2,27943,2355,89,12,1,16,4,1,3,3,37,2,0,3,8,"0,25",8,0,0,0,0,0,0,0
59,1,3,2,22263,2006,31,17,0,2,0,0,2,2,21,1,0,3,6,"0,166666667",6,0,0,0,0,0,1,0
43,1,1,3,30261,2557,75,8,0,5,0,3,6,1,22,0,0,3,4,0,8,0,0,0,0,0,0,0
47,1,1,1,28587,2052,42,22,4,17,12,10,13,3,78,2,0,4,9,"0,222222222",6,0,0,0,0,0,0,0
43,3,2,1,43815,2365,53,14,10,29,4,7,15,1,79,2,0,3,6,"0,333333333",6,0,0,0,0,0,0,0
59,1,2,2,48195,2074,53,106,27,68,52,7,5,6,265,4,2,5,17,"0,235294118",6,0,0,0,0,0,0,0
58,3,2,1,77027,2059,23,820,57,242,45,0,11,2,1175,8,3,6,19,"0,421052632",4,0,0,0,0,0,0,0
50,4,2,1,71322,2413,57,753,43,226,69,10,204,2,1305,8,5,13,28,"0,285714286",4,0,0,0,0,0,0,0
46,3,2,1,32765,2041,49,13,3,17,7,3,3,2,46,2,0,4,8,"0,25",5,0,0,0,0,0,0,0
50,1,1,2,29672,2389,6,9,1,3,0,4,8,1,25,0,0,3,4,0,6,0,0,0,0,0,0,0
57,1,3,0,23272,2170,29,19,3,6,4,2,12,1,46,1,0,3,5,"0,2",4,0,0,0,0,0,0,0
61,3,1,1,49912,2575,5,520,8,223,32,49,42,4,874,10,5,7,26,"0,384615385",8,0,0,1,0,0,0,1
40,2,1,1,7500,2612,98,5,17,17,13,14,34,4,100,2,1,3,10,"0,2",9,0,0,0,0,0,0,0
63,4,4,1,68117,2391,80,618,44,215,0,17,36,2,930,11,8,4,25,"0,44",6,0,0,1,0,0,0,1
55,1,2,1,67225,2130,4,315,35,322,46,7,143,3,868,7,2,11,23,"0,304347826",5,0,0,0,0,0,0,0
49,1,2,1,17649,2144,70,15,1,23,0,5,1,3,45,3,0,3,9,"0,333333333",8,0,0,0,0,0,0,0
40,1,1,1,55914,2341,32,384,60,364,119,101,232,4,1260,11,6,8,29,"0,379310345",7,0,0,0,0,0,0,0
41,1,2,1,40059,2189,82,110,29,92,28,10,145,1,414,6,2,3,12,"0,5",8,0,0,1,0,0,0,0
60,1,1,1,60905,2121,27,208,17,76,36,17,38,2,392,3,3,7,15,"0,2",2,0,0,0,0,0,0,0
48,1,2,2,75330,2548,94,555,82,257,93,61,61,4,1109,10,3,12,29,"0,344827586",6,0,0,0,0,0,0,0
59,1,0,1,60689,2308,23,240,90,216,63,6,24,4,639,4,4,10,22,"0,181818182",3,0,0,0,0,0,0,0
41,1,2,1,38680,2373,97,11,0,36,15,5,12,1,79,2,0,3,6,"0,333333333",7,0,0,0,0,0,0,0
43,1,1,0,61416,2421,25,848,154,323,201,61,78,1,1665,10,3,10,24,"0,416666667",6,0,0,1,0,0,0,0
34,1,0,0,49767,2338,92,202,47,197,55,42,149,1,692,5,4,8,18,"0,277777778",4,0,0,0,0,0,0,0
45,1,0,3,83273,2557,98,433,89,650,16,102,102,10,1392,4,6,9,29,"0,137931034",7,0,0,0,0,0,0,0
44,1,2,1,29009,2127,19,6,6,15,10,5,2,2,44,2,0,3,7,"0,285714286",6,0,0,0,0,0,0,0
46,3,2,1,45057,2125,80,37,0,7,3,0,3,1,50,2,0,3,6,"0,333333333",5,0,0,0,0,0,0,0
44,1,2,1,37150,2571,80,167,37,64,49,34,116,8,467,4,3,6,21,"0,19047619",7,0,0,0,0,0,0,0
45,1,0,1,43020,2126,79,45,7,99,4,25,43,3,223,4,1,4,12,"0,333333333",6,0,0,0,0,0,0,0
56,1,2,1,53154,1935,50,129,0,21,0,1,7,1,158,3,1,4,9,"0,333333333",4,0,0,0,0,0,0,0
42,1,2,0,65308,2206,60,713,0,264,120,80,34,1,1211,7,8,12,28,"0,25",4,1,0,0,0,1,0,0
45,1,0,1,76467,2596,44,676,161,426,210,44,58,2,1575,2,5,5,14,"0,142857143",6,0,0,0,0,0,0,1
63,2,2,0,81044,2099,0,450,26,535,73,98,26,1,1208,5,6,10,22,"0,227272727",1,0,0,0,0,0,0,0
59,1,2,2,32871,2392,28,22,2,12,0,2,5,1,43,1,0,3,5,"0,2",4,0,0,0,0,0,0,0
40,1,0,2,55801,2195,35,367,4,51,6,4,95,6,527,7,2,6,21,"0,333333333",7,1,0,0,0,0,0,0
56,1,4,1,76320,1922,49,526,35,214,69,53,35,2,932,6,3,4,15,"0,4",2,0,0,0,0,0,0,0
55,3,0,2,36927,1942,46,51,0,16,0,0,4,2,71,3,0,3,8,"0,375",8,0,0,0,0,0,0,0
57,1,1,2,48794,1918,97,25,0,11,3,0,15,1,54,1,0,3,5,"0,2",4,0,0,0,0,0,0,0
50,1,0,0,23478,2382,51,28,6,27,12,17,39,1,129,3,0,3,7,"0,428571429",8,0,0,0,0,0,0,0
42,1,3,1,71128,2546,80,958,159,447,20,0,31,3,1615,2,10,12,27,"0,074074074",7,0,0,0,0,0,0,0
49,4,3,1,70179,2258,10,532,88,168,69,44,133,3,1034,7,3,13,26,"0,269230769",5,0,0,0,0,0,0,0
60,1,2,1,59462,2455,29,724,17,143,0,8,196,2,1088,9,2,12,25,"0,36",7,0,0,0,0,0,0,0
46,1,1,1,38361,2099,74,39,0,56,20,8,14,3,137,3,1,3,10,"0,3",7,0,0,0,0,0,0,0
43,4,1,0,70038,2162,54,587,54,348,71,54,130,1,1244,4,4,8,17,"0,235294118",2,0,0,0,0,0,0,0
47,1,1,2,42554,2448,93,29,1,11,0,0,0,2,41,2,0,3,7,"0,285714286",4,0,0,0,0,0,0,0
41,1,2,1,67445,2601,63,757,80,217,29,80,11,5,1174,9,6,12,32,"0,28125",6,0,0,0,0,0,0,0
59,1,4,1,67046,2454,92,544,35,133,23,151,107,2,993,4,5,4,15,"0,266666667",2,0,0,0,0,0,0,0
62,1,2,0,42192,2211,40,40,15,15,17,6,7,1,100,2,1,3,7,"0,285714286",4,0,0,0,0,0,0,0
58,4,2,1,77610,2523,70,1245,33,332,21,33,16,2,1680,4,7,4,17,"0,235294118",7,0,0,0,0,0,0,0
41,1,2,1,31761,2000,96,19,1,20,16,14,28,2,98,3,0,4,9,"0,333333333",5,0,0,0,0,0,0,0
46,1,1,1,34350,2168,81,16,3,15,2,1,11,1,48,1,0,3,5,"0,2",7,0,0,0,0,0,0,0
61,1,1,1,54591,2243,63,376,4,94,12,9,24,3,519,6,2,8,19,"0,315789474",5,0,0,0,0,0,0,0
59,1,2,1,71866,2101,85,184,178,178,103,39,33,1,715,6,3,10,20,"0,3",3,0,0,0,0,0,0,0
46,1,2,1,25293,2202,51,15,0,11,0,2,9,1,37,1,1,2,5,"0,2",8,0,0,0,0,0,0,0
38,4,0,0,42000,2450,23,124,83,267,85,59,35,2,653,5,2,11,20,"0,25",5,0,0,0,0,0,0,1
42,1,2,0,69520,2272,95,627,120,414,121,80,93,1,1455,9,6,5,21,"0,428571429",5,0,0,0,0,0,0,0
45,1,3,1,64713,2057,11,180,60,241,13,54,54,2,602,5,5,7,19,"0,263157895",4,0,0,0,0,0,0,1
48,3,2,1,27889,2274,42,14,0,4,0,0,8,1,26,1,1,2,5,"0,2",6,0,0,0,0,0,0,0
55,0,4,0,22123,2009,77,3,3,24,34,7,31,1,102,2,1,3,7,"0,285714286",5,0,0,0,0,0,0,0
42,1,2,1,27803,2587,40,8,26,46,38,9,49,2,176,3,0,4,9,"0,333333333",8,0,0,0,0,0,0,0
55,1,2,1,51651,2514,32,293,6,23,13,6,92,4,433,6,2,5,17,"0,352941176",8,0,0,0,0,0,0,0
37,1,2,0,68487,2447,48,758,12,385,33,89,89,1,1366,9,7,13,30,"0,3",4,0,0,0,0,0,0,0
46,1,2,1,56796,2413,24,656,38,161,62,47,37,3,1001,8,9,7,27,"0,296296296",7,0,0,0,0,0,0,0
33,2,2,0,87000,2476,61,196,25,607,67,17,49,1,961,4,6,7,18,"0,222222222",2,0,0,0,0,0,0,0
56,1,2,1,79823,2005,6,835,73,380,114,73,43,1,1518,6,9,7,23,"0,260869565",2,0,0,0,1,0,0,0
45,1,0,1,30828,2183,16,16,11,15,2,0,12,2,56,1,1,4,8,"0,125",3,0,0,0,0,0,0,0
44,3,2,1,34109,2150,39,9,1,5,2,1,4,1,22,0,0,3,4,0,4,0,0,0,0,0,0,0
41,3,3,2,53367,2217,2,229,7,140,10,3,11,7,400,5,1,8,21,"0,238095238",7,0,0,0,0,0,0,1
46,0,1,0,22390,2166,49,0,1,4,15,1,5,1,26,1,0,2,4,"0,25",7,0,0,0,0,0,0,0
49,1,1,1,71322,1973,31,121,24,124,24,15,42,1,350,4,1,7,13,"0,307692308",2,0,0,0,0,0,0,0
32,1,5,0,79244,2472,58,471,102,125,212,61,245,1,1216,4,10,7,22,"0,181818182",1,1,0,0,0,1,0,1
61,3,1,1,49912,2575,5,520,8,223,32,49,42,4,874,10,5,7,26,"0,384615385",8,0,0,1,0,0,0,1
60,4,2,2,48699,2319,90,26,1,10,2,0,1,1,40,1,0,3,5,"0,2",5,0,0,0,0,0,0,0
40,1,1,0,80144,2187,47,240,132,445,250,192,108,1,1367,3,7,8,19,"0,157894737",1,0,0,0,0,0,0,0
59,1,0,2,54252,2312,25,178,4,26,8,4,44,5,264,4,1,5,15,"0,266666667",6,0,0,0,0,0,0,0
49,3,2,1,81929,2553,60,1486,55,278,49,0,185,2,2053,4,4,10,20,"0,2",6,0,0,1,0,1,0,1
40,1,2,1,76068,2492,67,1115,12,128,33,12,76,1,1376,2,3,4,10,"0,2",6,0,1,0,1,0,0,0
49,3,2,2,53204,2016,40,29,0,8,2,0,6,1,45,1,0,3,5,"0,2",4,0,0,0,0,0,0,0
61,4,1,1,67911,1953,63,529,0,356,63,28,0,3,976,6,7,11,27,"0,222222222",3,0,0,0,0,0,0,0
41,2,2,1,14796,2565,1,13,3,8,7,4,16,2,51,1,0,3,6,"0,166666667",9,0,0,0,0,0,0,1
41,4,2,1,78128,2045,89,934,24,230,16,24,36,2,1264,8,4,6,20,"0,4",3,0,0,0,1,1,0,0
43,0,2,0,14188,2401,40,2,7,11,16,12,27,1,75,2,0,4,7,"0,285714286",6,0,0,0,0,0,0,0
39,0,2,1,20425,2523,5,4,12,5,3,16,17,2,57,2,0,3,7,"0,285714286",7,0,0,0,0,0,0,0
53,3,2,1,58646,2299,3,62,1,44,6,5,22,1,140,2,1,4,8,"0,25",4,0,0,0,0,0,0,0
45,1,3,1,72967,2476,1,158,35,179,0,0,125,2,497,7,2,8,19,"0,368421053",5,0,0,1,0,0,0,1
61,3,2,1,48150,2301,24,173,2,39,3,2,47,3,266,5,1,4,13,"0,384615385",7,0,0,0,0,0,0,0
54,1,0,0,82332,2565,89,830,59,968,51,79,19,1,2006,5,3,12,21,"0,238095238",2,0,0,0,0,1,0,1
55,1,4,2,58275,2307,48,189,10,253,56,43,64,6,615,8,2,7,23,"0,347826087",7,0,0,0,0,0,0,0
44,4,1,0,44953,2470,31,728,17,133,11,8,124,1,1021,7,3,13,24,"0,291666667",6,0,0,1,0,0,0,0
57,1,1,2,34587,1959,68,7,2,9,2,0,2,2,22,1,0,3,6,"0,166666667",4,0,0,0,0,0,0,0
41,3,1,1,43018,2155,46,35,4,17,7,6,64,1,133,2,2,2,7,"0,285714286",5,0,0,0,0,0,0,0
56,3,2,1,45736,2255,92,188,3,180,20,3,43,5,437,7,1,6,19,"0,368421053",7,0,0,0,0,0,0,0
46,3,1,1,66476,2122,80,742,28,152,25,9,57,2,1013,6,8,10,26,"0,230769231",4,0,0,0,0,0,0,0
44,2,2,1,27733,2222,16,0,7,5,26,2,17,2,57,2,0,3,7,"0,285714286",7,0,0,0,0,0,0,0
58,4,1,1,69805,2074,50,750,71,174,13,10,20,2,1038,6,8,11,27,"0,222222222",2,0,0,0,0,0,0,0
53,3,0,0,72217,2360,93,816,42,450,55,56,154,1,1573,3,10,8,22,"0,136363636",2,0,0,0,0,0,0,0
44,1,3,1,25818,2534,51,5,2,8,2,2,9,1,28,0,1,2,4,0,7,0,0,0,0,0,0,0
49,3,1,1,37509,2570,24,37,5,56,12,8,5,2,123,3,0,4,9,"0,333333333",7,0,0,0,0,0,0,0
49,2,1,2,25176,2238,79,4,0,4,0,0,5,1,13,1,0,2,4,"0,25",7,0,0,0,0,0,0,0
45,1,2,1,43586,2583,26,99,2,11,4,0,16,3,132,3,0,4,10,"0,3",8,0,0,0,0,0,0,0
59,2,2,1,53230,2610,86,176,72,98,136,21,229,4,732,5,2,12,23,"0,217391304",5,0,0,0,0,0,0,0
58,1,1,2,50116,1924,68,54,0,10,0,0,2,2,66,1,0,4,7,"0,142857143",5,0,0,0,1,0,0,0
43,1,1,0,84906,2183,98,997,15,414,99,30,76,1,1631,5,6,12,24,"0,208333333",2,0,1,0,1,1,0,0
49,1,2,1,61286,2246,34,356,0,107,19,9,117,2,608,7,1,8,18,"0,388888889",5,0,0,0,0,0,0,0
39,4,2,0,82333,2371,60,1311,0,359,46,89,17,1,1822,4,3,10,18,"0,222222222",2,0,0,0,0,1,0,1
50,4,1,0,65220,2579,3,890,63,292,0,25,12,4,1282,8,4,7,23,"0,347826087",6,0,0,0,0,0,0,1
